"Frame-Sf","MASTER CAUTN","WARNMAS","AIRCRAFT REGISTRATION","DEPARTURE AIRPORT- ICAO","ARRIVAL AIRPORT- ICAO","FLIGHT NUMBER","STATIC AIR TEMP.","FLIGHT PHASE","T471","T474","T472","T475","T481","T482","FLAP CONFIGURATION","ECS ISOLATION VALVE","OAT","ECS_1","ECS_2","ENGINE 1 BLEED VLALE","ENGINE 2 BLEED VALVE","APU BLEED SWITCH","N11","N12","N21","N22"
"","aWARNMAS","aWARNMAS","_AC_REG","_ORIGIN","_DESTINATION","_FLIGHT_NUM","_SAT","_FLIGHT_PHASE","T471","T474","T472","T475","T481","T482","_FLAPS","ISOV","OAT","ECS_1","ECS_2","BLD_1","BLD_2","APU_BLEED","_N1_1","_N1_2","_N2_1","_N2_2"
"","","","","","","","DEG C","","","","","","","","","","","","","","","","%RPM","%RPM","%RPM","%RPM"
28-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.75000000000000000,22.00000000000000000,58.75000000000000000,58.75000000000000000
28-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,22.12500000000000000,58.75000000000000000,58.75000000000000000
28-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,22.00000000000000000,58.75000000000000000,58.75000000000000000
29-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,22.53073501586914100,28.44286537170410200,28.73525238037109400,28.73525238037109400,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,21.87500000000000000,22.00000000000000000,58.75000000000000000,58.75000000000000000
29-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,22.37500000000000000,58.75000000000000000,58.75000000000000000
29-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,22.37500000000000000,58.75000000000000000,58.75000000000000000
29-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,22.12500000000000000,58.75000000000000000,58.75000000000000000
30-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,23.78838348388671900,31.56026840209960900,29.84958839416503900,29.45096778869628900,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,21.87500000000000000,22.37500000000000000,58.75000000000000000,58.75000000000000000
30-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,22.37500000000000000,58.75000000000000000,58.75000000000000000
30-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,22.25000000000000000,58.75000000000000000,58.75000000000000000
30-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,22.00000000000000000,22.12500000000000000,58.75000000000000000,58.75000000000000000
31-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,25.05090522766113300,32.48247146606445300,30.96957778930664100,30.56892967224121100,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,22.00000000000000000,22.37500000000000000,58.75000000000000000,58.75000000000000000
31-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,22.00000000000000000,22.50000000000000000,58.75000000000000000,58.75000000000000000
31-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,22.00000000000000000,22.37500000000000000,58.75000000000000000,58.75000000000000000
31-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,22.00000000000000000,22.50000000000000000,58.75000000000000000,58.75000000000000000
32-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,28.50214385986328100,34.70553588867187500,32.01470184326171900,31.61213874816894500,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,22.00000000000000000,22.62500000000000000,58.75000000000000000,58.75000000000000000
32-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,22.25000000000000000,58.75000000000000000,58.75000000000000000
32-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,22.00000000000000000,21.75000000000000000,58.75000000000000000,58.75000000000000000
32-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,21.62500000000000000,58.75000000000000000,58.75000000000000000
33-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,28.50214385986328100,36.75533676147460900,32.57955551147460900,31.93412971496582000,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,22.00000000000000000,21.87500000000000000,58.75000000000000000,58.75000000000000000
33-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,22.25000000000000000,58.75000000000000000,58.75000000000000000
33-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,22.37500000000000000,58.75000000000000000,58.75000000000000000
33-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,22.37500000000000000,58.75000000000000000,58.75000000000000000
34-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,31.06777000427246100,37.50353240966796900,32.82209777832031200,31.61213874816894500,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,21.87500000000000000,22.00000000000000000,58.75000000000000000,58.75000000000000000
34-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,22.00000000000000000,58.75000000000000000,58.75000000000000000
34-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,22.37500000000000000,58.75000000000000000,58.75000000000000000
34-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,22.25000000000000000,58.75000000000000000,58.75000000000000000
35-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,32.17313766479492200,34.51975631713867200,31.69258880615234400,29.76980972290039100,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,21.87500000000000000,22.37500000000000000,58.75000000000000000,58.75000000000000000
35-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,21.87500000000000000,22.50000000000000000,58.75000000000000000,58.75000000000000000
35-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,22.00000000000000000,22.50000000000000000,58.75000000000000000,58.75000000000000000
35-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,22.00000000000000000,22.50000000000000000,59.50000000000000000,60.25000000000000000
36-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,32.17313766479492200,27.53133964538574200,29.37133026123046900,27.86366844177246100,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,22.37500000000000000,23.12500000000000000,61.50000000000000000,62.12500000000000000
36-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,23.37500000000000000,24.50000000000000000,63.87500000000000000,64.50000000000000000
36-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,25.12500000000000000,26.50000000000000000,66.75000000000000000,67.37500000000000000
36-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,27.75000000000000000,29.25000000000000000,70.37500000000000000,70.75000000000000000
37-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,30.51639175415039100,21.75601959228515600,27.38973808288574200,26.68081474304199200,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,31.75000000000000000,33.62500000000000000,75.12500000000000000,75.00000000000000000
37-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.87500000000000000,35.75000000000000000,76.25000000000000000,75.50000000000000000
37-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.87500000000000000,35.50000000000000000,75.25000000000000000,74.87500000000000000
37-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.25000000000000000,35.12500000000000000,75.25000000000000000,74.87500000000000000
38-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,28.31961441040039100,18.72937583923339800,26.13108062744140600,25.81760406494140600,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,36.25000000000000000,35.37500000000000000,75.37500000000000000,74.75000000000000000
38-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,0,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.25000000000000000,35.00000000000000000,75.50000000000000000,74.62500000000000000
38-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.37500000000000000,35.12500000000000000,75.50000000000000000,74.62500000000000000
38-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.37500000000000000,35.25000000000000000,75.37500000000000000,74.37500000000000000
39-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,26.31827545166015600,17.84469985961914100,25.34828758239746100,25.42642974853515600,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,36.37500000000000000,34.87500000000000000,75.25000000000000000,74.62500000000000000
39-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.25000000000000000,35.12500000000000000,75.12500000000000000,74.25000000000000000
39-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.25000000000000000,35.12500000000000000,75.12500000000000000,74.37500000000000000
39-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.37500000000000000,35.00000000000000000,75.12500000000000000,74.50000000000000000
40-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,23.42855644226074200,17.84469985961914100,25.03601074218750000,25.34828758239746100,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,36.37500000000000000,35.25000000000000000,75.00000000000000000,74.37500000000000000
40-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.37500000000000000,35.12500000000000000,74.75000000000000000,74.12500000000000000
40-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.37500000000000000,35.12500000000000000,74.62500000000000000,73.87500000000000000
40-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.25000000000000000,35.12500000000000000,74.62500000000000000,73.75000000000000000
41-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,20.74256896972656200,18.72937583923339800,25.11403465270996100,25.34828758239746100,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,36.25000000000000000,34.12500000000000000,73.75000000000000000,72.12500000000000000
41-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,33.87500000000000000,31.62500000000000000,71.00000000000000000,69.50000000000000000
41-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,31.37500000000000000,29.37500000000000000,68.62500000000000000,67.00000000000000000
41-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,29.25000000000000000,27.12500000000000000,66.62500000000000000,64.87500000000000000
42-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,20.20807075500488300,19.26138114929199200,25.34828758239746100,25.89592742919921900,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,26.50000000000000000,24.25000000000000000,64.50000000000000000,62.75000000000000000
42-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,24.00000000000000000,22.12500000000000000,62.37500000000000000,60.50000000000000000
42-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,22.00000000000000000,20.50000000000000000,60.25000000000000000,58.50000000000000000
42-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.50000000000000000,19.87500000000000000,58.25000000000000000,58.12500000000000000
43-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,20.74256896972656200,20.68448829650878900,26.13108062744140600,27.07436370849609400,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,19.87500000000000000,19.87500000000000000,58.12500000000000000,58.25000000000000000
43-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,19.87500000000000000,20.00000000000000000,58.25000000000000000,58.37500000000000000
43-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,19.87500000000000000,20.00000000000000000,58.37500000000000000,58.50000000000000000
43-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.00000000000000000,20.12500000000000000,58.50000000000000000,58.50000000000000000
44-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,22.71010017395019500,21.57718276977539100,27.70557403564453100,27.70557403564453100,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,20.12500000000000000,20.25000000000000000,58.50000000000000000,58.62500000000000000
44-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.12500000000000000,20.12500000000000000,58.62500000000000000,58.62500000000000000
44-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.12500000000000000,20.25000000000000000,58.62500000000000000,58.62500000000000000
44-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.12500000000000000,20.25000000000000000,58.62500000000000000,58.62500000000000000
45-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,21.63540267944335900,22.47237396240234400,28.02188110351562500,27.46865081787109400,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,20.25000000000000000,20.25000000000000000,58.62500000000000000,58.62500000000000000
45-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.25000000000000000,20.37500000000000000,58.75000000000000000,58.62500000000000000
45-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.37500000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
45-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.37500000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
46-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,21.63540267944335900,22.65171051025390600,27.54759979248046900,26.99559593200683600,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,20.37500000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
46-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.37500000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
46-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.37500000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
46-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.37500000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
47-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,20.56430435180664100,22.47237396240234400,26.83814430236816400,26.44503784179687500,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,20.37500000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
47-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.37500000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
47-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.37500000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
47-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.37500000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
48-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,20.03010749816894500,21.21980476379394500,26.36650085449218800,26.05266571044921900,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,20.50000000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
48-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.50000000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
48-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.37500000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
48-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.37500000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
49-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,19.14177703857421900,21.39844322204589800,25.97428131103515600,25.97428131103515600,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,20.37500000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
49-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.37500000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
49-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.50000000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
49-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.50000000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
50-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,17.90233993530273400,20.32811164855957000,25.81760406494140600,25.58280944824218800,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,20.50000000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
50-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.62500000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
50-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.62500000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
50-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.50000000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
51-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,19.49680709838867200,19.79429435729980500,25.34828758239746100,25.73930549621582000,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,20.50000000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
51-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.50000000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
51-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.50000000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
51-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.62500000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
52-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,18.78714942932128900,19.26138114929199200,25.58280944824218800,25.58280944824218800,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,20.62500000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
52-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.62500000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
52-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.62500000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
52-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.62500000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
53-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,19.49680709838867200,18.37520217895507800,25.42642974853515600,25.42642974853515600,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,20.62500000000000000,20.37500000000000000,58.75000000000000000,58.75000000000000000
53-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.62500000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
53-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.62500000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
53-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.62500000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
54-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,19.31924629211425800,18.19826698303222700,25.19208717346191400,24.95802116394043000,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,20.50000000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
54-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.50000000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
54-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.62500000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
54-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,,,,,,,5.00000000000000000,0,,1,1,1,1,0,20.62500000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
55-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,2,17.54911613464355500,18.55223846435546900,24.49070358276367200,24.33517837524414100,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,20.62500000000000000,20.50000000000000000,58.75000000000000000,58.75000000000000000
